,lat_label,long_label,lat,long,city,country,pop
1696,14,16,46.34968,48.04076,Astrakhan,Russian Federation (the),502533.0
1697,14,17,47.11667,51.88333,Atyrau,Kazakhstan,180000.0
1698,14,18,46.953070000000004,54.019780000000004,Qulsary,Kazakhstan,51216.0
1699,14,19,47.83333,59.6,Shalqar,Kazakhstan,27399.0
1700,14,20,45.846070000000005,62.152640000000005,Ayteke Bi,Kazakhstan,35883.0
1701,14,21,45.61667,63.316669999999995,Baikonur,Kazakhstan,70000.0
1702,14,22,47.78333,67.76666999999999,Zhezqazghan,Kazakhstan,104357.0
1703,14,23,--,--,--,--,--
1704,14,24,46.84806,74.995,Balqash,Kazakhstan,81364.0
1705,14,25,45.25201,77.98007,Ush-Tyube,Kazakhstan,20492.0
1706,14,26,45.01556,78.37389,Taldykorgan,Kazakhstan,116558.0
1707,14,27,--,--,--,--,--
1708,14,28,45.58473,84.88724,Karamay,China,260000.0
1709,14,29,47.84864,88.13361,Altay,China,139341.0
1710,14,30,--,--,--,--,--
1711,14,31,--,--,--,--,--
1712,14,32,47.74167,96.84444,Uliastay,Mongolia,16240.0
1713,14,33,46.19444,100.71806,Bayanhongor,Mongolia,26252.0
1714,14,34,46.26389,102.775,Arvayheer,Mongolia,25622.0
1715,14,35,47.907709999999994,106.88323999999999,Ulan Bator,Mongolia,844818.0
1716,14,36,--,--,--,--,--
1717,14,37,46.68056,113.27917,Baruun-Urt,Mongolia,15805.0
1718,14,38,--,--,--,--,--
1719,14,39,--,--,--,--,--
1720,14,40,45.607459999999996,122.82076,Baicheng,China,316970.0
1721,14,41,47.34088,123.96045,Qiqihar,China,882364.0
1722,14,42,45.75,126.65,Harbin,China,5878939.0
1723,14,43,47.35118,130.30012,Hegang,China,743307.0
1724,14,44,47.26,132.03222,Fujin,China,89442.0
1725,14,45,--,--,--,--,--
1726,14,46,--,--,--,--,--
1727,14,47,46.95407,142.73603,Yuzhno-Sakhalinsk,Russian Federation (the),176484.0
1728,14,48,--,--,--,--,--
1729,14,49,--,--,--,--,--
1730,14,50,--,--,--,--,--
1731,14,51,--,--,--,--,--
1732,14,52,--,--,--,--,--
1733,14,53,--,--,--,--,--
1734,14,54,--,--,--,--,--
1735,14,55,--,--,--,--,--
1736,14,56,--,--,--,--,--
1737,14,57,--,--,--,--,--
1738,14,58,--,--,--,--,--
1739,14,59,--,--,--,--,--
1740,14,60,--,--,--,--,--
1741,14,61,--,--,--,--,--
1742,14,62,--,--,--,--,--
1743,14,63,--,--,--,--,--
1744,14,64,--,--,--,--,--
1745,14,65,--,--,--,--,--
1746,14,66,--,--,--,--,--
1747,14,67,--,--,--,--,--
1748,14,68,--,--,--,--,--
1749,14,69,--,--,--,--,--
1750,14,70,--,--,--,--,--
1751,14,71,--,--,--,--,--
1752,14,72,--,--,--,--,--
1753,14,73,--,--,--,--,--
1754,14,74,--,--,--,--,--
1755,14,75,--,--,--,--,--
1756,14,76,--,--,--,--,--
1757,14,77,--,--,--,--,--
1758,14,78,45.21012,236.80128000000002,McMinnville,United States of America (the),33892.0
1759,14,79,47.60621,237.66793,Seattle,United States of America (the),684451.0
1760,14,80,47.659659999999995,242.57092,Spokane,United States of America (the),213272.0
1761,14,81,47.67768,243.21953000000002,Coeur d'Alene,United States of America (the),49122.0
1762,14,82,46.87215,246.006,Missoula,United States of America (the),71022.0
1763,14,83,45.78329,251.49931,Billings,United States of America (the),110263.0
1764,14,84,--,--,--,--,--
1765,14,85,46.87918,257.21038,Dickinson,United States of America (the),23765.0
1766,14,86,46.80833,259.21626,Bismarck,United States of America (the),71167.0
1767,14,87,46.87719,263.2102,Fargo,United States of America (the),118523.0
1768,14,88,45.09413,266.64366,Brooklyn Park,United States of America (the),79149.0
1769,14,89,46.78327,267.89342,Duluth,United States of America (the),86110.0
1770,14,90,46.54354,272.60458,Marquette,United States of America (the),21297.0
1771,14,91,46.51677,275.66675,Sault Ste. Marie,Canada,74948.0
1772,14,92,46.60873,278.79237,Rayside-Balfour,Canada,16050.0
1773,14,93,46.49,279.00999,Greater Sudbury,Canada,157857.0
1774,14,94,45.41117,284.30188,Ottawa,Canada,812129.0
1775,14,95,45.50884,286.41219,Montreal,Canada,1600000.0
1776,14,96,46.81228,288.78546,Quebec,Canada,528595.0
1777,14,97,45.27271,293.93234,Saint John,Canada,87857.0
1778,14,98,46.09454,295.2035,Moncton,Canada,87467.0
1779,14,99,46.1351,299.8169,Sydney,Canada,105968.0
1780,14,100,46.19695,300.04302,Glace Bay,Canada,19968.0
1781,14,101,46.779140000000005,303.8227,Saint-Pierre,Saint Pierre and Miquelon,6200.0
1782,14,102,47.56494,307.29069,St. John's,Canada,99182.0
1783,14,103,--,--,--,--,--
1784,14,104,--,--,--,--,--
1785,14,105,--,--,--,--,--
1786,14,106,--,--,--,--,--
1787,14,107,--,--,--,--,--
1788,14,108,--,--,--,--,--
1789,14,109,--,--,--,--,--
1790,14,110,--,--,--,--,--
1791,14,111,--,--,--,--,--
1792,14,112,--,--,--,--,--
1793,14,113,--,--,--,--,--
1794,14,114,--,--,--,--,--
1795,14,115,--,--,--,--,--
1796,14,116,--,--,--,--,--
1797,14,117,--,--,--,--,--
1798,14,118,48.0,355.9,Quimper,France,63849.0
1799,14,119,47.21725,358.44664,Nantes,France,277269.0
1800,15,0,43.60426,1.44367,Toulouse,France,433055.0
1801,15,1,43.29695,5.381069999999999,Marseille,France,794811.0
1802,15,2,44.40478,8.94439,Genoa,Italy,580223.0
1803,15,3,44.493809999999996,11.33875,Bologna,Italy,366133.0
1804,15,4,43.1122,12.38878,Perugia,Italy,120137.0
1805,15,5,44.778420000000004,17.19386,Banja Luka,Bosnia and Herzegovina,221106.0
1806,15,6,44.80401,20.46513,Belgrade,Serbia,1273651.0
1807,15,7,42.69751,23.32415,Sofia,Bulgaria,1152556.0
1808,15,8,44.43225,26.10626,Bucharest,Romania,1877155.0
1809,15,9,43.21667,27.91667,Varna,Bulgaria,312770.0
1810,15,10,--,--,--,--,--
1811,15,11,44.58883,33.5224,Sevastopol,Ukraine,416263.0
1812,15,12,44.72439,37.767520000000005,Novorossiysk,Russian Federation (the),241856.0
1813,15,13,43.59917,39.72569,Sochi,Russian Federation (the),327608.0
1814,15,14,43.03667,44.66778,Vladikavkaz,Russian Federation (the),317370.0
1815,15,15,42.97638,47.502359999999996,Makhachkala,Russian Federation (the),497959.0
1816,15,16,42.06779,48.28987,Derbent,Russian Federation (the),105965.0
1817,15,17,43.65,51.16667,Aktau,Kazakhstan,147443.0
1818,15,18,--,--,--,--,--
1819,15,19,42.45306,59.61028,Nukus,Uzbekistan,230006.0
1820,15,20,42.115559999999995,60.05972,Manghit,Uzbekistan,30854.0
1821,15,21,44.852779999999996,65.50917,Kyzylorda,Kazakhstan,300000.0
1822,15,22,43.29733,68.25175,Turkestan,Kazakhstan,97360.0
1823,15,23,42.3,69.6,Shymkent,Kazakhstan,414032.0
1824,15,24,42.87,74.59,Bishkek,Kyrgyzstan,900000.0
1825,15,25,43.25667,76.92860999999999,Almaty,Kazakhstan,2000900.0
1826,15,26,44.05305,80.87173,Huocheng,China,360000.0
1827,15,27,43.42649,83.24959,Xinyuan,China,300000.0
1828,15,28,44.3023,86.03694,Shihezi,China,572772.0
1829,15,29,43.800959999999996,87.60046,Urumqi,China,3029372.0
1830,15,30,--,--,--,--,--
1831,15,31,42.83393,93.50601,Hami,China,137072.0
1832,15,32,--,--,--,--,--
1833,15,33,--,--,--,--,--
1834,15,34,44.67024,102.17491,Hovd,Mongolia,27924.0
1835,15,35,--,--,--,--,--
1836,15,36,44.88239,110.11631000000001,Saynshand,Mongolia,19891.0
1837,15,37,43.6475,111.97667,Erenhot,China,16427.0
1838,15,38,43.96667,116.03333,Xilin Hot,China,120965.0
1839,15,39,42.26833,118.96361,Chifeng,China,346654.0
1840,15,40,42.01556,121.65888999999999,Fuxin,China,689050.0
1841,15,41,43.88,125.32278000000001,Changchun,China,4193073.0
1842,15,42,43.85083,126.56028,Jilin,China,1881977.0
1843,15,43,44.58333,129.6,Mudanjiang,China,665915.0
1844,15,44,42.81384,132.87348,Nakhodka,Russian Federation (the),146920.0
1845,15,45,44.55745,135.6209,Dalnegorsk,Russian Federation (the),38424.0
1846,15,46,42.31722,140.98806000000002,Muroran,Japan,96197.0
1847,15,47,43.06667,141.35,Sapporo,Japan,1883027.0
1848,15,48,42.975,144.37472,Kushiro,Japan,183612.0
1849,15,49,--,--,--,--,--
1850,15,50,--,--,--,--,--
1851,15,51,--,--,--,--,--
1852,15,52,--,--,--,--,--
1853,15,53,--,--,--,--,--
1854,15,54,--,--,--,--,--
1855,15,55,--,--,--,--,--
1856,15,56,--,--,--,--,--
1857,15,57,--,--,--,--,--
1858,15,58,--,--,--,--,--
1859,15,59,--,--,--,--,--
1860,15,60,--,--,--,--,--
1861,15,61,--,--,--,--,--
1862,15,62,--,--,--,--,--
1863,15,63,--,--,--,--,--
1864,15,64,--,--,--,--,--
1865,15,65,--,--,--,--,--
1866,15,66,--,--,--,--,--
1867,15,67,--,--,--,--,--
1868,15,68,--,--,--,--,--
1869,15,69,--,--,--,--,--
1870,15,70,--,--,--,--,--
1871,15,71,--,--,--,--,--
1872,15,72,--,--,--,--,--
1873,15,73,--,--,--,--,--
1874,15,74,--,--,--,--,--
1875,15,75,--,--,--,--,--
1876,15,76,--,--,--,--,--
1877,15,77,--,--,--,--,--
1878,15,78,44.9429,236.9649,Salem,United States of America (the),164549.0
1879,15,79,44.058170000000004,238.68469,Bend,United States of America (the),87014.0
1880,15,80,--,--,--,--,--
1881,15,81,43.6135,243.79655,Boise,United States of America (the),145987.0
1882,15,82,43.46658,247.96586000000002,Idaho Falls,United States of America (the),59184.0
1883,15,83,--,--,--,--,--
1884,15,84,42.86663,253.68692,Casper,United States of America (the),60285.0
1885,15,85,44.08054,256.76899000000003,Rapid City,United States of America (the),73569.0
1886,15,86,--,--,--,--,--
1887,15,87,43.54997,263.29967,Sioux Falls,United States of America (the),171544.0
1888,15,88,44.97997,266.73616,Minneapolis,United States of America (the),410939.0
1889,15,89,42.00833,268.35593,Cedar Rapids,United States of America (the),130405.0
1890,15,90,43.0389,272.09353,Milwaukee,United States of America (the),600155.0
1891,15,91,42.963359999999994,274.33191,Grand Rapids,United States of America (the),195097.0
1892,15,92,42.33143,276.95425,Detroit,United States of America (the),677116.0
1893,15,93,43.700109999999995,280.5837,Toronto,Canada,2600000.0
1894,15,94,43.15478,282.38444,Rochester,United States of America (the),209802.0
1895,15,95,42.10148,287.41019,Springfield,United States of America (the),154341.0
1896,15,96,42.35843,288.94023,Boston,United States of America (the),667137.0
1897,15,97,44.80118,291.22219,Bangor,United States of America (the),32391.0
1898,15,98,44.64533,296.42761,Halifax,Canada,359111.0
1899,15,99,--,--,--,--,--
1900,15,100,--,--,--,--,--
1901,15,101,--,--,--,--,--
1902,15,102,--,--,--,--,--
1903,15,103,--,--,--,--,--
1904,15,104,--,--,--,--,--
1905,15,105,--,--,--,--,--
1906,15,106,--,--,--,--,--
1907,15,107,--,--,--,--,--
1908,15,108,--,--,--,--,--
1909,15,109,--,--,--,--,--
1910,15,110,--,--,--,--,--
1911,15,111,--,--,--,--,--
1912,15,112,--,--,--,--,--
1913,15,113,--,--,--,--,--
1914,15,114,--,--,--,--,--
1915,15,115,--,--,--,--,--
1916,15,116,--,--,--,--,--
1917,15,117,42.232820000000004,351.27736,Vigo,Spain,297332.0
1918,15,118,43.53573,354.33848,Gijon,Spain,277554.0
1919,15,119,43.26271,357.07472,Bilbao,Spain,354860.0
1920,16,0,41.38879,2.15899,Barcelona,Spain,1621537.0
1921,16,1,39.56964,3.20955,Manacor,Spain,40548.0
1922,16,2,40.72586,8.55552,Sassari,Italy,91895.0
1923,16,3,39.230540000000005,9.11917,Cagliari,Italy,149257.0
1924,16,4,41.89193,12.511330000000001,Rome,Italy,2318895.0
1925,16,5,41.12066,16.86982,Bari,Italy,277387.0
1926,16,6,41.3275,19.81889,Tirana,Albania,374801.0
1927,16,7,41.99646,21.43141,Skopje,North Macedonia,474889.0
1928,16,8,41.67719,26.555970000000002,Edirne,Turkey,126470.0
1929,16,9,41.01384,28.949659999999998,Istanbul,Turkey,14804116.0
1930,16,10,39.91987,32.85427,Ankara,Turkey,3517182.0
1931,16,11,39.845279999999995,33.50639,Kirikkale,Turkey,211138.0
1932,16,12,41.279759999999996,36.3361,Samsun,Turkey,394050.0
1933,16,13,39.908609999999996,41.27694,Erzurum,Turkey,420691.0
1934,16,14,40.18111,44.51361,Yerevan,Armenia,1093485.0
1935,16,15,40.68278,46.36056,Ganja,Azerbaijan,313300.0
1936,16,16,40.37767,49.89201,Baku,Azerbaijan,1116513.0
1937,16,17,40.02216,52.955169999999995,Turkmenbasy,Turkmenistan,68292.0
1938,16,18,39.51075,54.36713,Balkanabat,Turkmenistan,87822.0
1939,16,19,41.83625,59.966609999999996,Dasoguz,Turkmenistan,166500.0
1940,16,20,41.55,60.63333000000001,Urganch,Uzbekistan,150110.0
1941,16,21,39.77472,64.42860999999999,Bukhara,Uzbekistan,247644.0
1942,16,22,39.65417,66.95971999999999,Samarkand,Uzbekistan,319366.0
1943,16,23,41.26465,69.21627,Tashkent,Uzbekistan,1978028.0
1944,16,24,40.782059999999994,72.34424,Andijon,Uzbekistan,318419.0
1945,16,25,39.470659999999995,75.98951,Kashgar,China,274717.0
1946,16,26,41.18418,80.27920999999999,Aksu,China,340020.0
1947,16,27,40.54184,81.26566,Aral,China,260000.0
1948,16,28,41.76055,86.15231,Korla,China,179465.0
1949,16,29,--,--,--,--,--
1950,16,30,--,--,--,--,--
1951,16,31,--,--,--,--,--
1952,16,32,39.811209999999996,98.28618,Jiayuguan,China,122396.0
1953,16,33,--,--,--,--,--
1954,16,34,--,--,--,--,--
1955,16,35,40.74143,107.38598999999999,Bayan Nur,China,1760000.0
1956,16,36,39.6086,109.78157,Ordos,China,1940653.0
1957,16,37,40.09361,113.29138999999999,Datong,China,1052678.0
1958,16,38,39.9075,116.39723000000001,Beijing,China,11716620.0
1959,16,39,39.14222,117.17667,Tianjin,China,11090314.0
1960,16,40,41.12361,122.99,Anshan,China,1199275.0
1961,16,41,41.79222,123.43278000000001,Shenyang,China,6255921.0
1962,16,42,39.91833,127.53639,Hamhung,Korea (the Democratic People's Republic of),559056.0
1963,16,43,41.795559999999995,129.77583,Chongjin,Korea (the Democratic People's Republic of),327000.0
1964,16,44,--,--,--,--,--
1965,16,45,--,--,--,--,--
1966,16,46,39.71667,140.11667,Akita,Japan,320069.0
1967,16,47,39.7,141.15,Morioka,Japan,295172.0
1968,16,48,--,--,--,--,--
1969,16,49,--,--,--,--,--
1970,16,50,--,--,--,--,--
1971,16,51,--,--,--,--,--
1972,16,52,--,--,--,--,--
1973,16,53,--,--,--,--,--
1974,16,54,--,--,--,--,--
1975,16,55,--,--,--,--,--
1976,16,56,--,--,--,--,--
1977,16,57,--,--,--,--,--
1978,16,58,--,--,--,--,--
1979,16,59,--,--,--,--,--
1980,16,60,--,--,--,--,--
1981,16,61,--,--,--,--,--
1982,16,62,--,--,--,--,--
1983,16,63,--,--,--,--,--
1984,16,64,--,--,--,--,--
1985,16,65,--,--,--,--,--
1986,16,66,--,--,--,--,--
1987,16,67,--,--,--,--,--
1988,16,68,--,--,--,--,--
1989,16,69,--,--,--,--,--
1990,16,70,--,--,--,--,--
1991,16,71,--,--,--,--,--
1992,16,72,--,--,--,--,--
1993,16,73,--,--,--,--,--
1994,16,74,--,--,--,--,--
1995,16,75,--,--,--,--,--
1996,16,76,--,--,--,--,--
1997,16,77,--,--,--,--,--
1998,16,78,40.80207,235.83633,Eureka,United States of America (the),27017.0
1999,16,79,40.58654,237.60832,Redding,United States of America (the),91582.0
2000,16,80,39.52963,240.18619999999999,Reno,United States of America (the),241445.0
2001,16,81,40.83242,244.23687999999999,Elko,United States of America (the),20279.0
2002,16,82,40.76078,248.10895,Salt Lake City,United States of America (the),192672.0
2003,16,83,39.06387,251.44934999999998,Grand Junction,United States of America (the),60358.0
2004,16,84,40.58526,254.91558,Fort Collins,United States of America (the),161175.0
2005,16,85,39.73915,255.0153,Denver,United States of America (the),682545.0
2006,16,86,40.699459999999995,260.91852,Kearney,United States of America (the),33021.0
2007,16,87,40.8,263.33304,Lincoln,United States of America (the),277348.0
2008,16,88,39.09973,265.42143,Kansas City,United States of America (the),475378.0
2009,16,89,41.52364,269.42236,Davenport,United States of America (the),102582.0
2010,16,90,41.85003,272.34995000000004,Chicago,United States of America (the),2720546.0
2011,16,91,39.76838,273.84196,Indianapolis,United States of America (the),829718.0
2012,16,92,39.96118,277.00121,Columbus,United States of America (the),850106.0
2013,16,93,40.44062,280.00410999999997,Pittsburgh,United States of America (the),304391.0
2014,16,94,39.952329999999996,284.83621,Philadelphia,United States of America (the),1567442.0
2015,16,95,40.71427,285.99403,New York City,United States of America (the),8175133.0
2016,16,96,41.82399,288.58717,Providence,United States of America (the),179207.0
2017,16,97,--,--,--,--,--
2018,16,98,--,--,--,--,--
2019,16,99,--,--,--,--,--
2020,16,100,--,--,--,--,--
2021,16,101,--,--,--,--,--
2022,16,102,--,--,--,--,--
2023,16,103,--,--,--,--,--
2024,16,104,--,--,--,--,--
2025,16,105,--,--,--,--,--
2026,16,106,--,--,--,--,--
2027,16,107,--,--,--,--,--
2028,16,108,--,--,--,--,--
2029,16,109,--,--,--,--,--
2030,16,110,--,--,--,--,--
2031,16,111,--,--,--,--,--
2032,16,112,--,--,--,--,--
2033,16,113,--,--,--,--,--
2034,16,114,--,--,--,--,--
2035,16,115,--,--,--,--,--
2036,16,116,39.403259999999996,350.86161,Caldas da Rainha,Portugal,27378.0
2037,16,117,41.149609999999996,351.38901,Porto,Portugal,249633.0
2038,16,118,40.4165,356.29744,Madrid,Spain,3255944.0
2039,16,119,39.46975,359.62261,Valencia,Spain,814208.0
2040,17,0,36.470040000000004,2.8277,Blida,Algeria,182447.0
2041,17,1,36.73225,3.0874599999999996,Algiers,Algeria,1977663.0
2042,17,2,36.365,6.614719999999999,Constantine,Algeria,450097.0
2043,17,3,36.81897,10.16579,Tunis,Tunisia,693210.0
2044,17,4,38.13205,13.33561,Palermo,Italy,648260.0
2045,17,5,37.49223,15.07041,Catania,Italy,290927.0
2046,17,6,38.95617,20.7505,Preveza,Greece,17283.0
2047,17,7,37.98376,23.72784,Athens,Greece,664046.0
2048,17,8,38.32292,26.764029999999998,Urla,Turkey,45199.0
2049,17,9,38.412729999999996,27.138379999999998,Izmir,Turkey,2500603.0
2050,17,10,37.87135,32.48464,Konya,Turkey,875530.0
2051,17,11,37.001670000000004,35.32889,Adana,Turkey,1248988.0
2052,17,12,36.201240000000006,37.16117,Aleppo,Syrian Arab Republic (the),1602264.0
2053,17,13,37.91363,40.217209999999994,Diyarbakir,Turkey,644763.0
2054,17,14,36.33271,43.10555,Al Mawsil al Jadidah,Iraq,2065597.0
2055,17,15,38.08,46.2919,Tabriz,Iran (Islamic Republic of),1424641.0
2056,17,16,37.276109999999996,49.58862,Rasht,Iran (Islamic Republic of),594590.0
2057,17,17,36.563320000000004,53.06009,Sari,Iran (Islamic Republic of),255396.0
2058,17,18,36.8427,54.443909999999995,Gorgan,Iran (Islamic Republic of),244937.0
2059,17,19,36.31559,59.56796,Mashhad,Iran (Islamic Republic of),2307177.0
2060,17,20,37.593779999999995,61.83031,Mary,Turkmenistan,114680.0
2061,17,21,38.86056,65.78905,Qarshi,Uzbekistan,222898.0
2062,17,22,38.53575,68.77905,Dushanbe,Tajikistan,679400.0
2063,17,23,37.914590000000004,69.78454,Kulob,Tajikistan,78786.0
2064,17,24,--,--,--,--,--
2065,17,25,38.41667,77.24056,Shache,China,82509.0
2066,17,26,37.1075,79.93548,Hotan,China,114000.0
2067,17,27,--,--,--,--,--
2068,17,28,--,--,--,--,--
2069,17,29,--,--,--,--,--
2070,17,30,--,--,--,--,--
2071,17,31,--,--,--,--,--
2072,17,32,--,--,--,--,--
2073,17,33,36.62554,101.75739,Xining,China,767531.0
2074,17,34,36.05701,103.83986999999999,Lanzhou,China,2628426.0
2075,17,35,38.468059999999994,106.27306000000002,Yinchuan,China,475101.0
2076,17,36,38.29181,109.73753,Yulinshi,China,90870.0
2077,17,37,37.869440000000004,112.56028,Taiyuan,China,3426519.0
2078,17,38,36.66833,116.99722,Jinan,China,4335989.0
2079,17,39,36.18528,117.12,Tai'an,China,5499000.0
2080,17,40,38.91222,121.60221999999999,Dalian,China,4087733.0
2081,17,41,38.7375,125.40778,Namp'o,Korea (the Democratic People's Republic of),455000.0
2082,17,42,37.566,126.9784,Seoul,Korea (the Republic of),10349312.0
2083,17,43,36.02917,129.36481,Pohang,Korea (the Republic of),500000.0
2084,17,44,--,--,--,--,--
2085,17,45,36.6,136.61667,Kanazawa,Japan,458937.0
2086,17,46,38.26667,140.86667,Sendai,Japan,1063103.0
2087,17,47,38.41667,141.3,Ishinomaki,Japan,117233.0
2088,17,48,--,--,--,--,--
2089,17,49,--,--,--,--,--
2090,17,50,--,--,--,--,--
2091,17,51,--,--,--,--,--
2092,17,52,--,--,--,--,--
2093,17,53,--,--,--,--,--
2094,17,54,--,--,--,--,--
2095,17,55,--,--,--,--,--
2096,17,56,--,--,--,--,--
2097,17,57,--,--,--,--,--
2098,17,58,--,--,--,--,--
2099,17,59,--,--,--,--,--
2100,17,60,--,--,--,--,--
2101,17,61,--,--,--,--,--
2102,17,62,--,--,--,--,--
2103,17,63,--,--,--,--,--
2104,17,64,--,--,--,--,--
2105,17,65,--,--,--,--,--
2106,17,66,--,--,--,--,--
2107,17,67,--,--,--,--,--
2108,17,68,--,--,--,--,--
2109,17,69,--,--,--,--,--
2110,17,70,--,--,--,--,--
2111,17,71,--,--,--,--,--
2112,17,72,--,--,--,--,--
2113,17,73,--,--,--,--,--
2114,17,74,--,--,--,--,--
2115,17,75,--,--,--,--,--
2116,17,76,--,--,--,--,--
2117,17,77,--,--,--,--,--
2118,17,78,--,--,--,--,--
2119,17,79,37.33939,238.10503999999997,San Jose,United States of America (the),1026908.0
2120,17,80,36.74773,240.22763,Fresno,United States of America (the),520052.0
2121,17,81,36.17497,244.86278,Las Vegas,United States of America (the),623747.0
2122,17,82,37.10415,246.41588000000002,Saint George,United States of America (the),72897.0
2123,17,83,36.72806,251.78131000000002,Farmington,United States of America (the),42871.0
2124,17,84,38.478320000000004,252.12383,Montrose,United States of America (the),19062.0
2125,17,85,38.83388,255.17864,Colorado Springs,United States of America (the),456568.0
2126,17,86,37.7528,259.98292,Dodge City,United States of America (the),27912.0
2127,17,87,37.692240000000005,262.66246,Wichita,United States of America (the),389965.0
2128,17,88,36.15398,264.00723,Tulsa,United States of America (the),403505.0
2129,17,89,38.62727,269.80210999999997,St. Louis,United States of America (the),315685.0
2130,17,90,36.52977,272.64055,Clarksville,United States of America (the),149176.0
2131,17,91,36.165890000000005,273.21556,Nashville,United States of America (the),530852.0
2132,17,92,38.45647,277.30762,Ironville,United States of America (the),288649.0
2133,17,93,36.07264,280.20802,Greensboro,United States of America (the),285342.0
2134,17,94,38.895109999999995,282.96363,"Washington, D.C.",United States of America (the),601723.0
2135,17,95,--,--,--,--,--
2136,17,96,--,--,--,--,--
2137,17,97,--,--,--,--,--
2138,17,98,--,--,--,--,--
2139,17,99,--,--,--,--,--
2140,17,100,--,--,--,--,--
2141,17,101,--,--,--,--,--
2142,17,102,--,--,--,--,--
2143,17,103,--,--,--,--,--
2144,17,104,--,--,--,--,--
2145,17,105,--,--,--,--,--
2146,17,106,--,--,--,--,--
2147,17,107,--,--,--,--,--
2148,17,108,--,--,--,--,--
2149,17,109,--,--,--,--,--
2150,17,110,--,--,--,--,--
2151,17,111,37.73952,334.33126,Ponta Delgada,Portugal,20056.0
2152,17,112,--,--,--,--,--
2153,17,113,--,--,--,--,--
2154,17,114,--,--,--,--,--
2155,17,115,--,--,--,--,--
2156,17,116,38.71667,350.86667,Lisbon,Portugal,517802.0
2157,17,117,36.68645,353.86394,Jerez de la Frontera,Spain,207532.0
2158,17,118,37.38283,354.02683,Sevilla,Spain,703206.0
2159,17,119,37.98704,358.86996,Murcia,Spain,436870.0
2160,18,0,35.37103,1.3169899999999999,Tiaret,Algeria,178915.0
2161,18,1,34.85038,5.72805,Biskra,Algeria,307987.0
2162,18,2,35.40417,8.12417,Tebessa,Algeria,634332.0
2163,18,3,34.740559999999995,10.76028,Sfax,Tunisia,277278.0
2164,18,4,35.897220000000004,14.461110000000001,Birkirkara,Malta,21676.0
2165,18,5,--,--,--,--,--
2166,18,6,--,--,--,--,--
2167,18,7,--,--,--,--,--
2168,18,8,35.327870000000004,25.14341,Irakleion,Greece,137154.0
2169,18,9,--,--,--,--,--
2170,18,10,34.776790000000005,32.42451,Paphos,Cyprus,35961.0
2171,18,11,33.89332,35.50157,Beirut,Lebanon,1916100.0
2172,18,12,33.5102,36.29128,Damascus,Syrian Arab Republic (the),1569394.0
2173,18,13,35.335879999999996,40.140840000000004,Deir ez-Zor,Syrian Arab Republic (the),242565.0
2174,18,14,33.340579999999996,44.40088,Baghdad,Iraq,7216000.0
2175,18,15,34.3838,47.0553,Kahriz,Iran (Islamic Republic of),766706.0
2176,18,16,35.83266,50.99155,Karaj,Iran (Islamic Republic of),1448075.0
2177,18,17,35.694390000000006,51.42151,Tehran,Iran (Islamic Republic of),7153309.0
2178,18,18,33.595859999999995,56.924369999999996,Tabas,Iran (Islamic Republic of),49993.0
2179,18,19,35.27401,59.21949,Torbat-e Heydariyeh,Iran (Islamic Republic of),125633.0
2180,18,20,34.34817,62.19967,Herat,Afghanistan,272806.0
2181,18,21,35.92139,64.78361,Maymana,Afghanistan,75900.0
2182,18,22,33.553909999999995,68.42096,Ghazni,Afghanistan,141000.0
2183,18,23,34.52813,69.17233,Kabul,Afghanistan,3043532.0
2184,18,24,33.59733,73.0479,Rawalpindi,Pakistan,1743101.0
2185,18,25,33.73068,75.15418000000001,Anantnag,India,79821.0
2186,18,26,--,--,--,--,--
2187,18,27,--,--,--,--,--
2188,18,28,--,--,--,--,--
2189,18,29,--,--,--,--,--
2190,18,30,--,--,--,--,--
2191,18,31,--,--,--,--,--
2192,18,32,--,--,--,--,--
2193,18,33,--,--,--,--,--
2194,18,34,35.60028,103.20639,Linxia Chengguanzhen,China,202402.0
2195,18,35,34.57952,105.74238000000001,Tianshui,China,3500000.0
2196,18,36,34.25833,108.92861,Xi'an,China,6501190.0
2197,18,37,34.75778,113.64861,Zhengzhou,China,4253913.0
2198,18,38,33.97444,116.79167,Huaibei,China,903039.0
2199,18,39,34.18045,117.15706999999999,Tongshan,China,1199193.0
2200,18,40,33.3575,120.1573,Yancheng,China,628441.0
2201,18,41,--,--,--,--,--
2202,18,42,35.87028,128.59111000000001,Daegu,Korea (the Republic of),2566540.0
2203,18,43,35.10168,129.03003999999999,Busan,Korea (the Republic of),3678555.0
2204,18,44,34.4,132.45,Hiroshima,Japan,1143841.0
2205,18,45,34.693740000000005,135.50218,Osaka,Japan,2592413.0
2206,18,46,35.6895,139.69171,Tokyo,Japan,8336599.0
2207,18,47,--,--,--,--,--
2208,18,48,--,--,--,--,--
2209,18,49,--,--,--,--,--
2210,18,50,--,--,--,--,--
2211,18,51,--,--,--,--,--
2212,18,52,--,--,--,--,--
2213,18,53,--,--,--,--,--
2214,18,54,--,--,--,--,--
2215,18,55,--,--,--,--,--
2216,18,56,--,--,--,--,--
2217,18,57,--,--,--,--,--
2218,18,58,--,--,--,--,--
2219,18,59,--,--,--,--,--
2220,18,60,--,--,--,--,--
2221,18,61,--,--,--,--,--
2222,18,62,--,--,--,--,--
2223,18,63,--,--,--,--,--
2224,18,64,--,--,--,--,--
2225,18,65,--,--,--,--,--
2226,18,66,--,--,--,--,--
