lat,long,city,country,temp,prcp,wind,cloud,temp_anom,prcp_pct_of_norm,wind_anom,cloud_anom
88.5,1.5,--,--,-5.56181117933528,0.0005669532811464831,5.183088739263114,0.9239544866788929,1.754824386826444,89.67356035216356,-0.22757524768904602,0.0003841941650685188
88.5,4.5,--,--,-5.5360933280751965,0.0005640181726223464,5.196864796726685,0.9253581271734523,1.7824875350966636,89.05543459016856,-0.2151662467053992,0.0014656963220081032
88.5,7.5,--,--,-5.5134707226305295,0.0005641908260649448,5.206944054295974,0.926585160474682,1.8086405846037232,88.8844125998101,-0.20785846676758357,0.0021889233063663305
88.5,10.5,--,--,-5.4902222402746474,0.0005669939054859172,5.218325936297832,0.9278842351025247,1.8365706103798525,89.18776987886817,-0.20044755491538258,0.0030419558884771103
88.5,13.5,--,--,-5.469192776058492,0.0005647798789867389,5.227524716241404,0.9287306147471044,1.863742925455142,89.21067879999212,-0.19397286150433324,0.004027424748514807
88.5,16.5,--,--,-5.448925743715904,0.0005615908683411427,5.235237941469438,0.9295221158517052,1.8895145271080764,89.02672693338239,-0.18907554757132417,0.004992095034815347
88.5,19.5,--,--,-5.432641564444623,0.0005609205667404804,5.2427300421795975,0.9305692577226561,1.9134207300641597,89.02944780480603,-0.18402967873134646,0.005910253700198265
88.5,22.5,--,--,-5.416289107692137,0.0005582596725075203,5.2480913066266055,0.9319581721225108,1.937052925930459,88.88040224505019,-0.1790318903080994,0.007143854870815147
88.5,25.5,--,--,-5.398571101315156,0.0005549183205890429,5.252071547948343,0.9332721847313132,1.9598475443962116,88.83497976677019,-0.17491228885976806,0.008485811780295283
88.5,28.5,--,--,-5.384096275296258,0.0005547151988918655,5.251617237575256,0.9344511198527156,1.981115277736989,89.17781506603129,-0.17509761687671155,0.009781451711467937
88.5,31.5,--,--,-5.374173281358765,0.0005542784872429526,5.2471304200852975,0.9355857707468761,2.0002600595462354,89.65622837037466,-0.17969422013927705,0.010876554585101506
88.5,34.5,--,--,-5.366901729608685,0.0005520847729134915,5.239883566567689,0.9363388144962406,2.017886633139142,89.8455908835872,-0.18830163820544676,0.011234383054307684
88.5,37.5,--,--,-5.3591067171691975,0.0005500840241963526,5.227751871427947,0.9358363262431124,2.032265446667906,89.97906594087638,-0.20150623320179317,0.010032874001062453
88.5,40.5,--,--,-5.351300325149566,0.0005490582596256316,5.211336391310114,0.9356965872581079,2.0451167803178114,90.18610069633436,-0.21835587926267763,0.009091860187875889
88.5,43.5,--,--,-5.3450074172969835,0.0005483676458552453,5.189710413462006,0.9363842640978834,2.0563182032100826,90.41084540407266,-0.2409605518300557,0.008896665265370696
88.5,46.5,--,--,-5.337201025277352,0.0005536081856422834,5.165161571532177,0.9363360599749289,2.0665835221120696,91.59345980243012,-0.2669152575628475,0.008128288721459764
88.5,49.5,--,--,-5.331772965520258,0.0005624236672995483,5.138349218628471,0.9355872539506593,2.0765656313923273,93.51829596293341,-0.2946854588728902,0.007018485144331343
88.5,52.5,--,--,-5.3290532458516395,0.00057052822301671,5.111784123140206,0.9348599543812464,2.0865496609769716,95.4507838233764,-0.3223903932433716,0.006206734514293322
88.5,55.5,--,--,-5.330134305970944,0.0005809889904210691,5.084139537960136,0.9345717890747929,2.0946993214228646,97.60251256090885,-0.3515556772789603,0.00592990800257831
88.5,58.5,--,--,-5.333616457513244,0.0005939887790400791,5.056669842171476,0.9353118018194906,2.101342377883327,100.29042074722406,-0.38125441376742053,0.006881369841306162
88.5,61.5,--,--,-5.336279279280859,0.0006070393480833783,5.029061441003423,0.9369654680946495,2.106269909341961,102.79253441015246,-0.41082965374077673,0.008630960200551319
88.5,64.5,--,--,-5.337303441499216,0.0006184649435493073,4.999541317867202,0.9394400876638188,2.1097283350993052,104.7983600857604,-0.44186405593372413,0.011118734184551227
88.5,67.5,--,--,-5.340023161167835,0.0006279304146375175,4.9696673955023805,0.9421141981418306,2.111630878249116,106.44322211784139,-0.4737452113434397,0.013586503324667265
88.5,70.5,--,--,-5.346111236576746,0.0006362685603064286,4.936016264327689,0.9445032156640829,2.1109653537836257,107.93513636138589,-0.5092092504175598,0.015744781672494823
88.5,73.5,--,--,-5.356830801128524,0.00064685120072909,4.899904620335923,0.9453970578297255,2.1058551146742834,109.67085734804817,-0.5464480379590979,0.016489456871467856
88.5,76.5,--,--,-5.371749430775367,0.0006531784415960001,4.869654786290716,0.9451651483239069,2.096402887375006,110.78625493083949,-0.5767022720911177,0.016177031326002234
88.5,79.5,--,--,-5.388500172834995,0.0006570682220968446,4.845785399697629,0.9450687400779978,2.0830932624434686,111.33306412480263,-0.6004346789324435,0.015831250839548394
88.5,82.5,--,--,-5.4083689198704405,0.0006610595634462743,4.833303925775068,0.9458635254195471,2.067453333683999,111.86185900377173,-0.6121770825356014,0.01650134829465788
88.5,85.5,--,--,-5.430741174550633,0.0006642891984313046,4.826768691160437,0.9465265175106448,2.051258442542065,112.38937260171353,-0.6175698814954727,0.01718314300394652
88.5,88.5,--,--,-5.451030966053565,0.0006668383757308105,4.826989815678312,0.9473539333354248,2.0346635378669466,112.41412151060034,-0.6169314700560911,0.01780599072290523
88.5,91.5,--,--,-5.469841412130052,0.0006696922355760859,4.8307047075786,0.9477558815606766,2.0178621357491124,112.39488135512065,-0.6129439891711241,0.017940248019290617
88.5,94.5,--,--,-5.491485373677278,0.0006716625160386527,4.834395476804211,0.9477052407457924,2.001172976834824,112.46310795582797,-0.6083644024093369,0.01767216373820446
88.5,97.5,--,--,-5.511319981972065,0.0006734398308889042,4.836675069561206,0.9480925688194667,1.9867052931652998,112.56014393456657,-0.6048444179665671,0.018033755220456915
88.5,100.5,--,--,-5.527581402082944,0.0006790155214762769,4.842834392495451,0.9486683697167367,1.972925537701827,113.03965438587352,-0.5976882950378064,0.01857306709914519
88.5,103.5,--,--,-5.543216945282666,0.0006835248231534946,4.850211910500895,0.9492435349552426,1.959880881628294,113.35586856182218,-0.5886909680247028,0.01908330095918298
88.5,106.5,--,--,-5.557509698018293,0.0006877903787941078,4.859891133715121,0.950156658770067,1.9483446768788326,113.89093312070462,-0.5767506051167128,0.02005774257396542
88.5,109.5,--,--,-5.5702775870067285,0.0006898012835961087,4.866595227052492,0.9511115241770763,1.9378294507607752,114.27947572706651,-0.5672516631949627,0.02120778007620272
88.5,112.5,--,--,-5.58290892103264,0.0006926348312716601,4.87410340954577,0.9513791365168196,1.9285966005534183,114.65945067349378,-0.5580495194113437,0.021498048811413817
88.5,115.5,--,--,-5.594186085014371,0.0006907864238273956,4.882337282502253,0.9504537232992198,1.9211016201761595,114.19995408976327,-0.5475133911957961,0.020739474831535265
88.5,118.5,--,--,-5.6040066627300575,0.0006843169977724661,4.891980321704463,0.9486216487975654,1.9146186215510852,113.09737832424675,-0.5347308539863977,0.01934595029348174
88.5,121.5,--,--,-5.609434722487151,0.0006820928151884328,4.902739034610494,0.9485527857647732,1.9103481576561876,112.5709981631521,-0.521102202489887,0.0194013618639568
88.5,124.5,--,--,-5.615215549230584,0.000680102222556149,4.9112724307775535,0.9492370724244729,1.9068853648578283,112.3787054093948,-0.5092437833437975,0.020074281470239486
88.5,127.5,--,--,-5.62170190994658,0.0006797264474163803,4.917958432108916,0.9501794365424522,1.9027767247202405,112.22371693535996,-0.5002971472466653,0.021001445951533748
88.5,130.5,--,--,-5.630612121245974,0.0006777155426143724,4.921259218093914,0.9510536792295309,1.8971841969670322,111.70974363433842,-0.4945186795906631,0.021865035116826803
88.5,133.5,--,--,-5.639567850866172,0.0006741812250835796,4.919928450540888,0.9516026765155757,1.8904271280251237,111.01293600076848,-0.49235902418003885,0.02262582060104379
88.5,136.5,--,--,-5.648148054339686,0.000670210195903867,4.915859759412,0.9522892939240776,1.8843907120215144,110.34130508184872,-0.49201789059912215,0.02378705664388614
88.5,139.5,--,--,-5.659960058590968,0.0006673055556343094,4.9102572682182215,0.953085244640028,1.8767238835532112,109.91217255402886,-0.4932077439128397,0.025291636110635562
88.5,142.5,--,--,-5.672602772197138,0.0006664626005910418,4.9044899387474805,0.953545885357844,1.868537771905495,109.65377455674529,-0.49480335828966115,0.02650509862005157
88.5,145.5,--,--,-5.684300980646412,0.0006655180846991959,4.899896579444364,0.9540944588713793,1.8607147282787082,109.42075925914166,-0.49592454416951703,0.027855059996482745
88.5,148.5,--,--,-5.696795759709914,0.0006640454523947001,4.896820938423021,0.9542926784626935,1.8520398937509972,109.24646606548572,-0.4955527532393491,0.028689590848041346
88.5,151.5,--,--,-5.709483991636887,0.0006636087407457802,4.893357324383953,0.9542549627093488,1.8416761922733818,109.25171384260308,-0.4949402278406758,0.029332301684376838
88.5,154.5,--,--,-5.721751179096316,0.0006661883862998652,4.891051598729391,0.9546041512571689,1.830610858111812,109.5149502244968,-0.4929468522814604,0.030162354034480532
88.5,157.5,--,--,-5.7350083900334425,0.0006693367726060273,4.890522910109382,0.9545278722054606,1.8177284142672079,109.78580226635061,-0.48931132759490215,0.030132260260406274
88.5,160.5,--,--,-5.7491645878067175,0.0006732671774463059,4.892426591185992,0.953837017071864,1.803606323141536,110.00874145758247,-0.48333936953075884,0.02935101267903517
88.5,163.5,--,--,-5.76426529073683,0.0006784569368090548,4.896374668941493,0.9535071101732256,1.7897119398559775,110.55910696222418,-0.47393583332057343,0.029020035482949402
88.5,166.5,--,--,-5.778853912557793,0.0006858810348406852,4.904449734289686,0.9539903167771722,1.7756807993113757,111.48467972988169,-0.46033995740864064,0.029380094298433357
88.5,169.5,--,--,-5.791360071201495,0.0006927668603748244,4.915033557804306,0.9547378514839131,1.761307707740798,112.22058743929448,-0.4439011331302245,0.02990306788433128
88.5,172.5,--,--,-5.806517672032669,0.0006931527915994481,4.928992545550845,0.9547829832561738,1.7452503410623308,112.02770292495049,-0.42542404968525815,0.02972620301082063
88.5,175.5,--,--,-5.822710814662287,0.0006902887756693246,4.943411874339141,0.9543068748417614,1.7284696708239826,111.58962092528076,-0.40623762356447646,0.029237060280961402
88.5,178.5,--,--,-5.838482912824418,0.0006887044264313816,4.9530348113124525,0.9541550583402365,1.7103178219257984,111.41832511796521,-0.3905073660950551,0.02924135531634131
88.5,181.5,--,--,-5.8562236783618005,0.0006922082757075954,4.961624493720425,0.9546739677781075,1.6907527567711318,112.10007708887241,-0.3764016338730096,0.029704948391095942
88.5,184.5,--,--,-5.877605909564295,0.0006995714372300815,4.96958899680968,0.955705112236825,1.6694505137779734,113.33708058091949,-0.3646429575648833,0.030400715321327376
88.5,187.5,--,--,-5.9016964808552075,0.0007046291674896663,4.976769512971926,0.9560746418651007,1.649758075906731,114.16516018923258,-0.3544268142972582,0.030492684677278947
88.5,190.5,--,--,-5.924239429238469,0.0007081939532750312,4.985009416597079,0.9559068279513425,1.6306253862560984,114.61464093939382,-0.34390384267685015,0.02991238236614413
88.5,193.5,--,--,-5.9400115274006,0.0007121040459455927,4.992055247825711,0.9563223368968978,1.6108006874974308,114.7199905985572,-0.33624841909322356,0.029980150611380263
88.5,196.5,--,--,-5.957297109729836,0.000714886813196855,4.9974647576220725,0.957226561489023,1.5912421407218167,114.7543644616521,-0.33017269287386775,0.030522770089059126
88.5,199.5,--,--,-5.978975210017609,0.0007183398820487727,5.003129565725435,0.957476799155877,1.5718853226312595,115.2206431428173,-0.32490490243964487,0.030664759355676807
88.5,202.5,--,--,-6.001108493513527,0.0007181469164364573,5.010553318857342,0.9568934762965635,1.552141128596304,115.40849669243785,-0.31853666521480584,0.029989157781800557
88.5,205.5,--,--,-6.019486515542269,0.0007165727232833763,5.020184296722214,0.9565521275401689,1.5330269714226015,115.27895737700817,-0.3095315095333335,0.02944030554935817
88.5,208.5,--,--,-6.038149027076145,0.000719040651904021,5.025569683843898,0.9566646391414386,1.512088653221725,115.54229408990952,-0.30374795062138027,0.029181296772371246
88.5,211.5,--,--,-6.058450198159278,0.0007247077472551169,5.030625394411662,0.9566837089043658,1.4898730435239713,116.40098247101409,-0.2994325366267203,0.02905031648492662
88.5,214.5,--,--,-6.0820742066619005,0.0007248905567825703,5.038891430934382,0.9567590344679276,1.467997812775991,116.83197260628297,-0.29282728041181993,0.029324169861785654
88.5,217.5,--,--,-6.106608581580758,0.0007218843556644275,5.050486396562555,0.9565329518341146,1.4433964426564216,116.64487310804329,-0.2828076179951857,0.02922181785167899
88.5,220.5,--,--,-6.13003913721991,0.0007209499958574367,5.063848348110834,0.9562077064330807,1.417960903373796,116.63675089727508,-0.2715876431338726,0.02898949758247793
88.5,223.5,--,--,-6.154949038285508,0.0007209195276028577,5.07610065662396,0.9550064173118027,1.392478497865624,116.70105815137254,-0.26019457780293465,0.028077552602448597
88.5,226.5,--,--,-6.178994091255618,0.0007218741995795655,5.089496781961365,0.9529941335504875,1.366446732670453,116.89628465246871,-0.2480806810423113,0.02632620241350947
88.5,229.5,--,--,-6.200387702038313,0.0007215085805246588,5.104300063321605,0.9512648238823845,1.3424654830137097,116.93245377583048,-0.23474630735182433,0.024975908738128716
88.5,232.5,--,--,-6.217946394292426,0.0007235702657509557,5.118852066820624,0.9503332659633972,1.3208545961946356,117.3686215892183,-0.22133291648132136,0.024476122232243158
88.5,235.5,--,--,-6.235914751433825,0.0007266881838025457,5.133808125120488,0.9502206484190001,1.3005710473287877,118.184344423575,-0.20753725484632302,0.024717847321923725
88.5,238.5,--,--,-6.251595812954349,0.0007317560701469855,5.14799627827646,0.9503805165982053,1.281751362162253,119.33348624533026,-0.19561630052005263,0.025232340721991764
88.5,241.5,--,--,-6.265990981911841,0.0007394137581303653,5.160509915765257,0.9505292607490365,1.263713684442962,120.56286848607147,-0.18592708596962293,0.02535070679346163
88.5,244.5,--,--,-6.280443048770337,0.0007474573773383827,5.170625357346562,0.9506156043978451,1.2463097684374134,121.90791434430973,-0.1785812465729517,0.025215929815531668
88.5,247.5,--,--,-6.2952706417755735,0.0007525252636828225,5.180684512686954,0.9508987903773121,1.229819476359694,122.85256068743533,-0.1700712824535069,0.02553380685516249
88.5,250.5,--,--,-6.3099389206579986,0.0007539369594781672,5.195429497583391,0.9516662423919993,1.214567730183659,123.48544867130671,-0.15563300524768842,0.026639444604509066
88.5,253.5,--,--,-6.321762304489482,0.0007536119647626877,5.218581234604833,0.9520049425702095,1.2016033977822653,123.89176765503295,-0.13247903211655565,0.02732051280179315
88.5,256.5,--,--,-6.328487636389809,0.0007532158774532088,5.243065749402189,0.9510134208411294,1.1920553347581508,124.29196658454126,-0.10877888689299997,0.026763708453045765
88.5,259.5,--,--,-6.331821853389442,0.000752779165804289,5.265021403804219,0.9490606771173975,1.1846173571905183,124.60713530273354,-0.08789699793842409,0.02529238310816273
88.5,262.5,--,--,-6.329591455669515,0.0007519565229307384,5.282793784372645,0.9467881970352552,1.1785245147914338,124.6015258026109,-0.07116880846346607,0.023118698898306755
88.5,265.5,--,--,-6.326245859089681,0.0007508088853417222,5.299347969869872,0.9442809469828551,1.1737470447913552,124.39729782886252,-0.05533948316921489,0.020679852509492225
88.5,268.5,--,--,-6.3256541209191255,0.000749651091667837,5.314716123862138,0.9405224026530572,1.1708509722091103,124.36063822356222,-0.039366641836759975,0.017084314834147185
88.5,271.5,--,--,-6.325267215192184,0.0007481683032784861,5.327193577338918,0.9361586052365798,1.1669952545883584,124.26483705354727,-0.02631804266517168,0.012646458486054168
88.5,274.5,--,--,-6.323844767666742,0.0007457409989972755,5.335785269969781,0.9317319835455704,1.1620495037613523,123.87571579638082,-0.01770896608477024,0.007862364512325581
88.5,277.5,--,--,-6.324402367096695,0.0007364278691819395,5.335057569283685,0.9283055709200856,1.1564047354231093,122.4318057138194,-0.017511422286482947,0.004377014880544761
