lat,long,city,country,temp,prcp,wind,cloud,temp_anom,prcp_pct_of_norm,wind_anom,cloud_anom
88.5,1.5,--,--,-18.013757502959322,0.0005278218861862957,5.042089695552,0.9760596474695411,3.036914107140319,93.7209312350733,-1.3490976434706727,0.031914921156769305
88.5,4.5,--,--,-17.97024198826091,0.0005333772646039514,5.067732098733862,0.9758578258118963,3.031938089523294,94.06124491946856,-1.3405125735476071,0.03095661114399184
88.5,7.5,--,--,-17.92953722987278,0.0005389326430216071,5.0971537209484845,0.9762640117622428,3.0254079831489413,94.44090828544033,-1.328869610298793,0.03047348588569998
88.5,10.5,--,--,-17.8973671566373,0.0005440106854509089,5.12216290392007,0.9768980813795678,3.010460128699549,94.8555459971816,-1.3217920794754736,0.03039667665495238
88.5,13.5,--,--,-17.86718850993745,0.0005485910797221327,5.141179612457262,0.9770928048476788,2.997114226662461,95.23779903540401,-1.3163753900833797,0.03010280050754699
88.5,16.5,--,--,-17.84644353522637,0.0005521558655075046,5.1613079742524945,0.9768153397970899,2.9826895632141373,95.4252565741433,-1.3086810965604387,0.029362232234096286
88.5,19.5,--,--,-17.838079543776757,0.0005538925560183219,5.179418072266401,0.9767954224891439,2.9655088936750076,95.35560127959796,-1.3005161324667869,0.029222565243774312
88.5,22.5,--,--,-17.82563028303406,0.0005541870824792225,5.197148238154142,0.9758385441627144,2.9472881575578675,95.23363082319868,-1.291485948063861,0.028408647571753987
88.5,25.5,--,--,-17.809141271319078,0.0005542480189883806,5.214990976523709,0.9746473196385369,2.929762690786532,95.15700901033081,-1.2823676441205762,0.027361987381988917
88.5,28.5,--,--,-17.801448675101483,0.0005530902253144954,5.232011533731363,0.9743620147965225,2.9129520968629983,95.05325421938252,-1.2719091311347288,0.02716835369295012
88.5,31.5,--,--,-17.80555670355497,0.0005518918073011761,5.250310592696907,0.9733483509538214,2.893479429678653,95.04098368900823,-1.2590542058102692,0.026317632922675416
88.5,34.5,--,--,-17.81990635419166,0.0005488246696738822,5.266818543067671,0.972004780212482,2.871232059955421,94.81878713995374,-1.2470215765235046,0.025166256518319607
88.5,37.5,--,--,-17.829556238204276,0.0005449247330881826,5.276666625004636,0.9709952481517485,2.8480536117432926,94.43436434907342,-1.2393979909343864,0.024147851232544926
88.5,40.5,--,--,-17.83930853843873,0.0005408216748053057,5.281042880235659,0.9709901628816346,2.8206442188186713,93.98284136184179,-1.2351318821388242,0.024150773765444278
88.5,43.5,--,--,-17.85661687992834,0.0005381303123177736,5.285147755376562,0.971947041208064,2.7906201882316566,93.71528209467452,-1.2305590108792153,0.025112519649240772
88.5,46.5,--,--,-17.869202695633476,0.0005353577011513802,5.293015767767108,0.9719770231131104,2.762577970672254,93.44093856557215,-1.2231964314115684,0.025132074101929636
88.5,49.5,--,--,-17.88623792719821,0.0005323108756938033,5.304892164599849,0.9716225374089218,2.7340735667751233,93.1964878143962,-1.2113149131663086,0.02462361745573083
88.5,52.5,--,--,-17.911273003646045,0.0005291218650482002,5.318750641201899,0.971796919796577,2.703615127320802,92.87161137494418,-1.1956926509454782,0.024628196976759775
88.5,55.5,--,--,-17.943261003598252,0.0005240641347886155,5.332028163388807,0.972352167727137,2.6749517134505822,92.23522027510056,-1.1777671223003132,0.025172823176547343
88.5,58.5,--,--,-17.976785246877967,0.0005178486108551525,5.347752126832561,0.9730983251732221,2.65256572681486,91.36611002665006,-1.1545216071792872,0.025883773841586577
88.5,61.5,--,--,-17.99347909103659,0.0005126283832378314,5.3637635521495515,0.973244738575251,2.643342456584211,90.70165668962697,-1.1307631437690118,0.025800087421791185
88.5,64.5,--,--,-17.99016763319733,0.000508738602736987,5.377384822450609,0.9739866582962413,2.650048337926819,90.3030714258156,-1.1086652865546034,0.02607416705894039
88.5,67.5,--,--,-17.98220192705486,0.0005068089466138542,5.39038493387873,0.9757244434145342,2.6682785208832343,90.17621590631049,-1.0868029674901596,0.02756151670391105
88.5,70.5,--,--,-17.9654284258348,0.0005051839730364771,5.4046555061731825,0.9771751226576473,2.700815789817849,90.12388221201273,-1.0624013035081878,0.02888064826638448
88.5,73.5,--,--,-17.941952351874846,0.0005028886978584307,5.421885126561372,0.9781476805669278,2.743915773148615,89.96349394846199,-1.0335504767869361,0.02989609931725623
88.5,76.5,--,--,-17.911102309943004,0.0004995778141945323,5.443458838614346,0.9786960421942084,2.7924253439597635,89.68253117060232,-0.9995675100659929,0.03068229657959376
88.5,79.5,--,--,-17.867643693145595,0.0004964903643975144,5.4654426361368325,0.9783019337603822,2.8477262760560187,89.52724909114711,-0.9658486088813074,0.030648306147258997
88.5,82.5,--,--,-17.82335436699333,0.0004909959224890167,5.489758292211448,0.977804530777368,2.9088423604410174,88.92369050496886,-0.9288763555537889,0.03086546623752351
88.5,85.5,--,--,-17.7816595851275,0.0004842725943126208,5.513400523617992,0.9777495462942615,2.9719739824124076,88.10895733954655,-0.8932700717056425,0.03149177729846009
88.5,88.5,--,--,-17.738132690848857,0.00047794535344571065,5.536164287621709,0.9773569210642186,3.0349692759898765,87.28509788186174,-0.8605999089721381,0.03147897343347594
88.5,91.5,--,--,-17.691874697321396,0.0004715470199847943,5.55483724804475,0.9773924120118884,3.097956580185379,86.36560492539502,-0.8309358923536774,0.031650671211399195
88.5,94.5,--,--,-17.64846159884482,0.0004650369695904377,5.572346289414617,0.9785085228587588,3.158588257311038,85.41255293665334,-0.80270102625086,0.032753246151279725
