lat,long,city,country,temp,prcp,wind,cloud,temp_anom,prcp_pct_of_norm,wind_anom,cloud_anom
88.5,1.5,--,--,-20.125295507631137,0.00035118725832553044,3.8492817292283403,0.8919350834068163,-1.6022423802698142,80.52572605971785,-2.195931183793923,-0.03204625984411735
88.5,4.5,--,--,-20.101216315920396,0.0003481912132922427,3.8599680741103395,0.8916849516830896,-1.5833599859776335,79.50626678337225,-2.187290807147285,-0.03162530447140044
88.5,7.5,--,--,-20.075350530117703,0.0003432858243055392,3.872658611213436,0.8921213314247374,-1.561423773221037,78.06971210870634,-2.1772427025066756,-0.030432429309950604
88.5,10.5,--,--,-20.04605949067374,0.000337435919426983,3.8876970886517794,0.8933050339868714,-1.5355527372661548,76.44872672939798,-2.165937951192957,-0.02852322403363261
88.5,13.5,--,--,-20.015812566492684,0.0003320125701124915,3.9022913068314837,0.8934228427445098,-1.5072263421725118,74.99619601404989,-2.1521042267061548,-0.027756712585238263
88.5,16.5,--,--,-19.98367663199781,0.0003277063901324512,3.9181519654317425,0.893265093427852,-1.4752779942396614,73.82929198110621,-2.137439814658399,-0.02720302141258879
88.5,19.5,--,--,-19.952610378042095,0.00032482206203260366,3.9351765430851753,0.8929231090126932,-1.440195276492691,72.97680144338588,-2.1208553178188128,-0.026978352209945933
88.5,22.5,--,--,-19.91719712444862,0.0003247814376931696,3.9528343409488844,0.8924040936316948,-1.402366135357937,72.91823646247646,-2.1020232017040925,-0.02674418196885875
88.5,25.5,--,--,-19.87645822731986,0.0003268837472589006,3.9701986462706884,0.8905272051871618,-1.3611578657925918,73.41497167813365,-2.0828498115091074,-0.027584305420466415
88.5,28.5,--,--,-19.832806157659007,0.0003308039960143172,3.9841375317883294,0.8880102083670435,-1.311796992967036,74.3798368586565,-2.0650361806911226,-0.02905977212800137
88.5,31.5,--,--,-19.783805685302468,0.0003346531521757276,3.9941504520022564,0.8884085545259645,-1.2510354116155362,75.41445434175228,-2.0504439963588164,-0.027869427052108375
88.5,34.5,--,--,-19.728842312919255,0.00033754763636043017,4.0014475610921085,0.8913429672679307,-1.1798263121040726,76.2853128875272,-2.038419607115504,-0.02428080470941807
88.5,37.5,--,--,-19.662044177124358,0.00033949760465327994,4.006754549521092,0.8936821915203179,-1.0998394604915234,77.05204343268127,-2.0267911365880007,-0.021089235132173312
88.5,40.5,--,--,-19.585459602354405,0.00034158975813415593,4.010789066860854,0.8951880671327921,-1.0110905874277023,77.88436640000761,-2.0151914273656937,-0.018833169317532095
88.5,43.5,--,--,-19.499498253496682,0.00034483970528890323,4.015370364826632,0.896311170226069,-0.9104836816602315,78.97894497500353,-2.002725245964024,-0.017204702147732842
88.5,46.5,--,--,-19.40126971717956,0.00034989743554848796,4.021266348562317,0.8968256300525903,-0.8007855669791866,80.5305624391787,-1.9896655602343118,-0.016520591344982072
88.5,49.5,--,--,-19.29772691690735,0.00035544265788128165,4.025532041534402,0.8969565757580229,-0.6833503982659543,82.1938434589147,-1.9775103673418108,-0.01635358050114466
88.5,52.5,--,--,-19.193899627130065,0.00036069335375318173,4.0308691833067325,0.8972811855002927,-0.5620410153834179,83.82182934321445,-1.964334651243976,-0.015697206808899078
88.5,55.5,--,--,-19.092188939270613,0.00036488781679978183,4.036003292567195,0.8981012912492838,-0.4394501566316933,85.23935563303338,-1.9501471830348356,-0.014372132604884125
88.5,58.5,--,--,-18.99270864913109,0.000368097139615102,4.0397764809312875,0.898026813230741,-0.31636359997770214,86.42314506739864,-1.937420034404493,-0.014113733987986432
88.5,61.5,--,--,-18.88747029140856,0.00037253534869830657,4.0431154611511895,0.8973761105424184,-0.19108596263987465,87.92648295448701,-1.9257445487235367,-0.014495827340392009
88.5,64.5,--,--,-18.773264824485608,0.00037784698107935083,4.047712840900086,0.8979522292690707,-0.06160640201491674,89.62039525404423,-1.9130330482290612,-0.013669089459007355
88.5,67.5,--,--,-18.658615553934737,0.0003850171769895286,4.060513940262119,0.8997934148796791,0.06936533562139857,91.75968679724787,-1.8926512484817808,-0.011531752897972036
88.5,70.5,--,--,-18.547346018704303,0.000392989703603526,4.07867228362538,0.9019796572561402,0.19889086003334455,94.12578966182413,-1.8662189385962664,-0.008778514267233084
88.5,73.5,--,--,-18.447239851653592,0.00039818961905113,4.108190396538712,0.9044590442660412,0.3188946016990464,95.85282107245833,-1.8273880058774452,-0.005672116634640845
88.5,76.5,--,--,-18.353950053144786,0.0004009419180478063,4.152069541776536,0.9071499997013053,0.4303457840452687,96.9784378077307,-1.773810780774017,-0.0023331473139085457
88.5,79.5,--,--,-18.266133832713905,0.0004034504710078851,4.196648244579998,0.9086428443091126,0.5322569826454355,98.01328881437502,-1.7199403930082804,-0.00045551841063540266
